time;vx;ax;vy;ay;vz;az
0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,1;0,3;2,6;-0,5;-4,6;0,4;4,0
0,2;0,2;1,7;-0,4;-3,5;0,3;0,4
0,30000000000000004;0,3;5,9;-0,4;-2,4;0,4;6,3
0,4;0,3;2,3;-0,3;-1,4;0,4;6,1
0,5;0,3;1,6;-0,3;-0,6;0,5;9,7
0,6;0,2;-3,2;-0,3;-2,1;0,5;6,4
0,7;0,2;1,0;-0,3;-3,0;0,5;2,1
0,7999999999999999;0,2;2,9;-0,3;-6,6;0,5;4,8
0,8999999999999999;0,2;0,1;-0,3;-2,4;0,5;7,9
0,9999999999999999;0,2;0,1;-0,3;0,3;0,5;-1,8
1,0999999999999999;0,1;-2,6;-0,3;-3,3;0,4;1,4
1,2;0,1;0,2;-0,3;-2,8;0,4;-1,4
1,3;0,1;-2,2;-0,3;-2,0;0,4;5,3
1,4000000000000001;0,1;-1,1;-0,3;-4,9;0,4;10,2
1,5000000000000002;0,1;1,8;-0,3;-1,2;0,4;-0,5
1,6000000000000003;0,1;2,2;-0,3;-6,5;0,4;-0,3
1,7000000000000004;0,1;2,1;-0,3;-1,0;0,4;-0,3
1,8000000000000005;0,1;4,1;-0,3;-3,4;0,3;1,9
1,9000000000000006;0,1;-0,0;-0,3;-1,2;0,3;1,8
2,0000000000000004;0,1;3,3;-0,3;-3,9;0,3;-0,5
2,1000000000000005;0,1;3,3;-0,3;-1,6;0,3;-1,5
2,2000000000000006;0,1;3,0;-0,3;0,5;0,3;7,1
2,3000000000000007;0,1;-1,9;-0,3;-0,9;0,3;1,8
2,400000000000001;0,1;0,4;-0,3;-1,9;0,3;5,8
2,500000000000001;0,1;-0,9;-0,3;-4,6;0,3;0,6
2,600000000000001;0,1;-2,6;-0,3;-1,3;0,3;-2,8
2,700000000000001;0,1;0,3;-0,3;-6,3;0,3;0,4
2,800000000000001;0,1;-2,2;-0,3;-2,1;0,3;3,8
2,9000000000000012;0,1;-2,5;-0,3;-1,8;0,3;-0,1
3,0000000000000013;0,1;1,8;-0,3;-1,4;0,3;1,7
3,1000000000000014;0,1;-1,7;-0,3;-4,7;0,2;-0,2
3,2000000000000015;0,1;-1,0;-0,3;-2,4;0,2;-1,1
3,3000000000000016;0,1;1,0;-0,3;-1,5;0,2;-6,5
3,4000000000000017;0,1;-1,0;-0,3;-2,4;0,2;-7,0
3,5000000000000018;0,1;5,9;-0,3;-0,6;0,2;1,2
3,600000000000002;0,1;-2,8;-0,3;-2,3;0,2;2,5
3,700000000000002;0,1;2,2;-0,3;-4,8;0,2;1,9
3,800000000000002;0,1;3,3;-0,3;-2,4;0,1;-2,3
3,900000000000002;0,1;-1,3;-0,3;-1,1;0,1;-0,9
4,000000000000002;0,1;0,1;-0,3;-3,2;0,1;2,9
4,100000000000001;0,0;-5,6;-0,3;-3,5;0,1;-0,3
4,200000000000001;0,0;-4,1;-0,3;-1,1;0,2;7,7
4,300000000000001;0,0;-3,2;-0,3;-4,7;0,1;-1,7
4,4;0,0;1,7;-0,3;-4,2;0,1;-2,0
4,5;0,0;-1,9;-0,3;-1,7;0,2;9,2
4,6;0,0;0,9;-0,3;-3,1;0,1;-2,1
4,699999999999999;0,0;-4,7;-0,3;-4,0;0,1;-0,5
4,799999999999999;0,0;-2,4;-0,3;-1,8;0,2;6,2
4,899999999999999;0,0;3,5;-0,3;-2,9;0,2;8,8
4,999999999999998;0,0;2,5;-0,3;-2,6;0,2;-1,7
5,099999999999998;0,0;0,7;-0,3;-5,3;0,1;-6,1
5,1999999999999975;0,0;1,0;-0,3;-1,2;0,1;-0,0
5,299999999999997;0,0;-2,8;-0,3;-1,7;0,2;5,7
5,399999999999997;0,0;-3,1;-0,3;-2,0;0,1;0,7
5,4999999999999964;0,0;0,9;-0,3;-5,3;0,1;-0,6
5,599999999999996;0,0;5,0;-0,3;-1,0;0,2;4,3
5,699999999999996;0,0;-1,7;-0,3;-6,0;0,2;6,6
5,799899999999996;0,0;0,9;-0,3;-2,2;0,2;2,1
5,899899999999995;0,0;3,0;-0,3;-1,9;0,2;6,3
