time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
12,99889999999997;45,94716994784296;22,255213798260982;0,6903091935791785;126,3;85,3;-34,3
13,09889999999997;47,75665156022969;23,83427521508704;-0,6193047059536283;130,2;87,3;-36,4
13,19889999999997;49,58904973592397;25,360218295769915;-1,7449622468100883;133,1;86,7;-32,5
13,29889999999997;51,456760514248266;26,887750891372363;-2,6225466698974973;136,6;88,3;-26,6
13,39889999999997;53,28177317464834;28,390150668528296;-3,0207288083022483;136,5;88,8;-13,9
13,498899999999969;55,011407635776784;30,083989165116897;-3,044712191649271;133,9;98,2;-3,7
13,598899999999968;56,705686512484974;31,879673138813008;-2,8030441610950736;134,0;104,1;3,8
13,698899999999968;58,55197120491798;33,43995784056608;-2,372191105269715;142,8;96,2;9,4
13,798899999999968;60,576970358627605;34,70269750946716;-1,6846906180261536;153,0;85,5;17,1
13,898899999999967;62,83253039243831;35,5223830277042;-0,3365200229079468;165,8;68,5;36,5
13,998899999999967;65,29434879625283;36,26633494516289;0,6568785342373428;177,7;66,2;27,8
14,098899999999967;68,03508752665758;36,70847234209619;1,6646274639548522;193,2;54,5;29,2
14,198899999999966;70,86872912072704;36,848895376653836;2,6332613001581646;200,3;42,5;29,1
14,298899999999966;73,85967534219014;36,59072075966673;3,232286628072489;210,5;26,2;19,6
14,398899999999966;76,89101697088978;35,92185722140943;3,9584444196151924;215,4;9,0;23,8
14,498899999999965;79,94262484219249;35,114118653183084;4,312967316386533;219,4;2,6;14,0
14,598899999999965;83,08901475426134;34,04727114517749;4,6585028790229295;226,9;-8,9;14,1
14,698899999999965;86,20398830334021;32,87305007443084;5,288402775841549;228,6;-14,4;22,5
14,798899999999964;89,39312617010187;31,877623706234345;5,3664836938987905;235,2;-8,2;7,5
14,898899999999964;92,56709407153504;30,664042362101817;5,65716891462013;237,7;-18,2;13,6
14,998899999999963;95,73479766251255;29,48721083921219;5,718699594544349;240,6;-17,9;7,4
