time;vx;ax;vy;ay;vz;az
0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,1;-4,5;-8,2;-1,9;-3,5;4,3;7,9
0,2;-2,8;0,7;-2,7;-4,2;2,6;-0,9
0,30000000000000004;-1,9;0,7;-3,2;-4,5;3,4;5,8
0,4;-1,4;0,4;-3,6;-5,4;2,4;-1,5
0,5;-1,5;-1,7;-2,9;0,6;0,9;-6,7
0,6;-2,0;-5,1;-3,1;-4,3;1,6;5,6
0,7;-1,5;2,0;-2,6;0,8;1,8;3,2
0,7999999999999999;-1,2;0,9;-3,0;-5,7;2,6;8,6
0,8999999999999999;-1,2;-1,4;-3,2;-5,6;2,8;5,2
0,9999999999999999;-1,3;-2,2;-3,4;-5,1;2,3;-2,3
1,0999999999999999;-1,0;2,6;-3,3;-2,4;2,7;7,0
1,2;-0,9;0,9;-3,2;-1,9;2,8;2,8
1,3;-0,7;1,1;-3,3;-4,2;3,1;6,9
1,4000000000000001;-0,8;-2,5;-3,3;-3,2;2,9;0,9
1,5000000000000002;-0,7;1,3;-3,2;-2,8;2,7;-0,4
1,6000000000000003;-0,8;-2,2;-2,9;2,7;2,5;-0,6
1,7000000000000004;-0,8;-0,2;-3,0;-4,6;2,3;-0,9
1,8000000000000005;-0,7;-0,6;-3,1;-5,6;2,2;0,9
1,9000000000000006;-1,0;-4,9;-2,9;1,0;2,1;0,6
2,0000000000000004;-0,9;-0,1;-2,9;-3,0;2,1;2,7
2,1000000000000005;-1,2;-7,5;-2,9;-2,1;2,2;4,2
2,2000000000000006;-1,6;-8,4;-2,7;-0,3;2,4;4,7
2,3000000000000007;-1,9;-8,6;-2,8;-3,4;2,6;7,4
2,400000000000001;-2,1;-7,8;-2,8;-2,5;2,4;-1,9
2,500000000000001;-2,4;-7,6;-2,7;-1,3;2,5;5,2
2,600000000000001;-2,7;-9,3;-2,7;-3,1;2,4;-1,3
2,700000000000001;-2,9;-8,3;-2,7;-3,3;2,3;0,5
2,800000000000001;-3,0;-6,1;-2,7;-1,8;2,3;2,5
2,9000000000000012;-3,0;-3,7;-2,7;-2,9;2,2;1,3
3,0000000000000013;-2,9;1,2;-2,5;1,7;2,2;1,6
3,1000000000000014;-2,8;0,1;-2,5;-0,3;2,3;3,6
3,2000000000000015;-2,8;-4,3;-2,5;-4,7;2,5;7,8
3,3000000000000016;-2,6;2,5;-2,5;-0,9;2,4;-0,0
3,4000000000000017;-2,3;7,9;-2,5;-1,6;2,3;1,2
3,5000000000000018;-2,1;2,2;-2,4;-1,6;2,4;3,1
3,600000000000002;-2,1;0,1;-2,4;-1,4;2,0;-7,6
3,700000000000002;-1,9;3,5;-2,4;-3,1;2,0;3,3
3,800000000000002;-1,6;6,0;-2,4;-1,1;1,8;-3,9
3,900000000000002;-1,5;1,6;-2,5;-6,3;1,6;-2,2
4,000000000000002;-1,4;4,3;-2,4;-0,7;1,5;-1,6
4,100000000000001;-1,2;3,5;-2,4;-0,1;1,5;0,9
4,200000000000001;-1,2;-1,6;-2,3;-1,5;1,6;3,4
4,300000000000001;-1,2;-0,9;-2,4;-3,4;1,3;-5,3
4,4;-1,1;2,1;-2,3;1,6;1,4;4,1
4,5;-0,9;7,7;-2,2;-1,5;1,5;2,9
4,6;-0,9;-0,8;-2,2;-1,0;1,8;9,3
4,699999999999999;-0,8;2,5;-2,2;-2,2;1,7;1,6
4,799999999999999;-0,7;4,1;-2,2;-0,9;2,0;9,0
4,899999999999999;-0,7;-1,2;-2,2;-2,6;1,9;-2,1
4,999999999999998;-0,6;1,3;-2,1;0,2;1,8;0,4
5,099999999999998;-0,5;2,4;-2,1;-1,0;1,8;1,9
5,1999999999999975;-0,5;0,0;-2,0;0,1;1,9;4,5
5,299999999999997;-0,5;2,2;-2,0;-1,7;1,9;1,7
5,399999999999997;-0,3;6,6;-2,0;-2,7;1,9;1,0
5,4999999999999964;-0,2;4,4;-1,9;1,0;1,7;-3,4
5,599999999999996;-0,0;4,6;-1,8;2,0;1,9;8,1
5,699999999999996;0,0;3,1;-1,8;-2,6;1,9;1,4
5,799999999999995;0,1;1,6;-1,9;-4,0;1,7;-3,9
5,899999999999995;0,1;0,1;-1,9;-0,6;1,6;-1,4
5,999999999999995;0,0;-1,8;-1,9;-1,4;1,5;-0,9
6,099999999999994;0,1;2,6;-1,9;-3,8;1,5;2,2
6,199999999999994;0,1;0,9;-1,8;1,9;1,5;0,5
6,299999999999994;0,0;-3,8;-1,7;3,0;1,5;2,9
6,399999999999993;0,1;4,0;-1,6;-0,4;1,4;-0,8
6,499999999999993;0,2;2,3;-1,6;1,6;1,5;3,3
6,5999999999999925;0,2;-0,5;-1,5;-0,9;1,7;6,4
6,699999999999992;0,1;-0,6;-1,5;-1,6;1,5;-4,7
6,799999999999992;0,2;3,5;-1,5;-0,6;1,3;-1,9
6,8999999999999915;0,2;1,4;-1,5;-2,0;1,3;1,4
6,999999999999991;0,3;3,7;-1,5;0,6;1,4;4,5
7,099999999999991;0,4;2,9;-1,5;-1,4;1,5;1,7
7,19999999999999;0,4;0,5;-1,4;0,3;1,4;-0,7
